Unnamed: 0,Year,State,Length,Value,Type_1,Type_2,Expense_1,Expense_2
3354,2021.0,Michigan,4.0,39427.0,Public,Out-of-State,Fees,Tuition
3355,2021.0,Michigan,4.0,11061.0,Public,Out-of-State,Room,Board
3357,2021.0,Minnesota,4.0,11167.0,Private,,Room,Board
3358,2021.0,Minnesota,2.0,5545.0,Public,In-State,Fees,Tuition
3359,2021.0,Minnesota,4.0,10021.0,Public,In-State,Room,Board
3360,2021.0,Minnesota,2.0,6012.0,Public,Out-of-State,Fees,Tuition
3361,2021.0,Minnesota,4.0,24620.0,Public,Out-of-State,Fees,Tuition
3362,2021.0,Minnesota,4.0,10021.0,Public,Out-of-State,Room,Board
3363,2021.0,Mississippi,4.0,19222.0,Private,,Fees,Tuition
3364,2021.0,Mississippi,4.0,9041.0,Private,,Room,Board
3365,2021.0,Mississippi,2.0,3491.0,Public,In-State,Fees,Tuition
3366,2021.0,Mississippi,4.0,10579.0,Public,In-State,Room,Board
3367,2021.0,Mississippi,2.0,5820.0,Public,Out-of-State,Fees,Tuition
3368,2021.0,Mississippi,4.0,20160.0,Public,Out-of-State,Fees,Tuition
3369,2021.0,Mississippi,4.0,10579.0,Public,Out-of-State,Room,Board
3370,2021.0,Missouri,4.0,27723.0,Private,,Fees,Tuition
3372,2021.0,Missouri,2.0,3676.0,Public,In-State,Fees,Tuition
3373,2021.0,Missouri,4.0,10084.0,Public,In-State,Room,Board
3375,2021.0,Missouri,4.0,21880.0,Public,Out-of-State,Fees,Tuition
3376,2021.0,Missouri,4.0,10084.0,Public,Out-of-State,Room,Board
3378,2021.0,Montana,4.0,9844.0,Private,,Room,Board
3379,2021.0,Montana,2.0,3981.0,Public,In-State,Fees,Tuition
3380,2021.0,Montana,4.0,9938.0,Public,In-State,Room,Board
3381,2021.0,Montana,2.0,15952.440298507463,Public,Out-of-State,Fees,Tuition
3382,2021.0,Montana,4.0,26368.0,Public,Out-of-State,Fees,Tuition
3383,2021.0,Montana,4.0,9938.0,Public,Out-of-State,Room,Board
3384,2021.0,Nebraska,4.0,24985.0,Private,,Fees,Tuition
3385,2021.0,Nebraska,4.0,9999.0,Private,,Room,Board
3386,2021.0,Nebraska,2.0,3179.0,Public,In-State,Fees,Tuition
3389,2021.0,Nebraska,4.0,22277.0,Public,Out-of-State,Fees,Tuition
3391,2021.0,Nevada,4.0,26054.0,Private,,Fees,Tuition
3392,2021.0,Nevada,4.0,14187.0,Private,,Room,Board
3393,2021.0,Nevada,4.0,11631.0,Public,In-State,Room,Board
3395,2021.0,Nevada,4.0,11631.0,Public,Out-of-State,Room,Board
3396,2021.0,New Hampshire,4.0,14934.0,Private,,Fees,Tuition
3397,2021.0,New Hampshire,4.0,14169.0,Private,,Room,Board
3398,2021.0,New Hampshire,2.0,7123.0,Public,In-State,Fees,Tuition
3399,2021.0,New Hampshire,4.0,12472.0,Public,In-State,Room,Board
3400,2021.0,New Hampshire,2.0,15343.0,Public,Out-of-State,Fees,Tuition
3401,2021.0,New Hampshire,4.0,31256.0,Public,Out-of-State,Fees,Tuition
3402,2021.0,New Hampshire,4.0,12472.0,Public,Out-of-State,Room,Board
3403,2021.0,New Jersey,4.0,38586.0,Private,,Fees,Tuition
3404,2021.0,New Jersey,4.0,13855.0,Private,,Room,Board
3405,2021.0,New Jersey,2.0,4919.0,Public,In-State,Fees,Tuition
3406,2021.0,New Jersey,4.0,14151.0,Public,In-State,Room,Board
3408,2021.0,New Jersey,4.0,28682.0,Public,Out-of-State,Fees,Tuition
3409,2021.0,New Jersey,4.0,14151.0,Public,Out-of-State,Room,Board
3410,2021.0,New Mexico,4.0,24892.0,Private,,Fees,Tuition
3411,2021.0,New Mexico,4.0,11878.0,Private,,Room,Board
3412,2021.0,New Mexico,2.0,1766.0,Public,In-State,Fees,Tuition
3413,2021.0,New Mexico,4.0,8093.173913043478,Public,In-State,Room,Board
3414,2021.0,New Mexico,2.0,6236.0,Public,Out-of-State,Fees,Tuition
3415,2021.0,New Mexico,4.0,21645.0,Public,Out-of-State,Fees,Tuition
3416,2021.0,New Mexico,4.0,9719.0,Public,Out-of-State,Room,Board
3418,2021.0,New York,4.0,15792.0,Private,,Room,Board
3419,2021.0,New York,2.0,5576.0,Public,In-State,Fees,Tuition
3420,2021.0,New York,4.0,15815.0,Public,In-State,Room,Board
3422,2021.0,New York,4.0,15952.440298507463,Public,Out-of-State,Fees,Tuition
3423,2021.0,New York,4.0,15815.0,Public,Out-of-State,Room,Board
3424,2021.0,North Carolina,4.0,36772.0,Private,,Fees,Tuition
3425,2021.0,North Carolina,4.0,,Private,,Room,Board
3426,2021.0,North Carolina,2.0,2474.0,Public,In-State,Fees,Tuition
3427,2021.0,North Carolina,4.0,10519.0,Public,In-State,Room,Board
3428,2021.0,North Carolina,2.0,8511.0,Public,Out-of-State,Fees,Tuition
3429,2021.0,North Carolina,4.0,23136.0,Public,Out-of-State,Fees,Tuition
3431,2021.0,North Dakota,4.0,16408.0,Private,,Fees,Tuition
3433,2021.0,North Dakota,2.0,5233.0,Public,In-State,Fees,Tuition
3435,2021.0,North Dakota,2.0,6186.0,Public,Out-of-State,Fees,Tuition
3436,2021.0,North Dakota,4.0,13501.0,Public,Out-of-State,Fees,Tuition
3437,2021.0,North Dakota,4.0,8992.0,Public,Out-of-State,Room,Board
3438,2021.0,Ohio,4.0,35352.0,Private,,Fees,Tuition
3439,2021.0,Ohio,4.0,12184.0,Private,,Room,Board
3440,2021.0,Ohio,2.0,4416.0,Public,In-State,Fees,Tuition
3442,2021.0,Ohio,2.0,7888.0,Public,Out-of-State,Fees,Tuition
3443,2021.0,Ohio,4.0,26213.0,Public,Out-of-State,Fees,Tuition
3445,2021.0,Oklahoma,4.0,29905.0,Private,,Fees,Tuition
3446,2021.0,Oklahoma,4.0,9918.0,Private,,Room,Board
3447,2021.0,Oklahoma,2.0,4194.0,Public,In-State,Fees,Tuition
3448,2021.0,Oklahoma,4.0,9219.0,Public,In-State,Room,Board
3449,2021.0,Oklahoma,2.0,9320.0,Public,Out-of-State,Fees,Tuition
3450,2021.0,Oklahoma,4.0,21737.0,Public,Out-of-State,Fees,Tuition
3451,2021.0,Oklahoma,4.0,9219.0,Public,Out-of-State,Room,Board
3452,2021.0,Oregon,4.0,45166.0,Private,,Fees,Tuition
3453,2021.0,Oregon,4.0,13545.0,Private,,Room,Board
3454,2021.0,Oregon,2.0,5136.0,Public,In-State,Fees,Tuition
3455,2021.0,Oregon,4.0,12980.0,Public,In-State,Room,Board
3456,2021.0,Oregon,2.0,8710.0,Public,Out-of-State,Fees,Tuition
3457,2021.0,Oregon,4.0,15952.440298507463,Public,Out-of-State,Fees,Tuition
3458,2021.0,Oregon,4.0,12980.0,Public,Out-of-State,Room,Board
3459,2021.0,Pennsylvania,4.0,43926.0,Private,,Fees,Tuition
3460,2021.0,Pennsylvania,4.0,14431.0,Private,,Room,Board
3462,2021.0,Pennsylvania,4.0,11508.0,Public,In-State,Room,Board
3463,2021.0,Pennsylvania,2.0,12808.0,Public,Out-of-State,Fees,Tuition
3464,2021.0,Pennsylvania,4.0,25697.0,Public,Out-of-State,Fees,Tuition
3466,2021.0,Rhode Island,4.0,45927.0,Private,,Fees,Tuition
3467,2021.0,Rhode Island,4.0,15765.0,Private,,Room,Board
3468,2021.0,Rhode Island,2.0,4806.0,Public,In-State,Fees,Tuition
3469,2021.0,Rhode Island,4.0,13249.0,Public,In-State,Room,Board
3470,2021.0,Rhode Island,2.0,12884.0,Public,Out-of-State,Fees,Tuition
3471,2021.0,Rhode Island,4.0,32111.0,Public,Out-of-State,Fees,Tuition
3472,2021.0,Rhode Island,4.0,13249.0,Public,Out-of-State,Room,Board
3473,2021.0,South Carolina,4.0,27317.0,Private,,Fees,Tuition
3474,2021.0,South Carolina,4.0,10312.0,Private,,Room,Board
3475,2021.0,South Carolina,2.0,4964.0,Public,In-State,Fees,Tuition
3476,2021.0,South Carolina,4.0,10637.0,Public,In-State,Room,Board
3477,2021.0,South Carolina,2.0,10313.0,Public,Out-of-State,Fees,Tuition
3478,2021.0,South Carolina,4.0,33055.0,Public,Out-of-State,Fees,Tuition
3479,2021.0,South Carolina,4.0,10637.0,Public,Out-of-State,Room,Board
3480,2021.0,South Dakota,4.0,26740.0,Private,,Fees,Tuition
3481,2021.0,South Dakota,4.0,8489.0,Private,,Room,Board
3482,2021.0,South Dakota,2.0,7326.0,Public,In-State,Fees,Tuition
3483,2021.0,South Dakota,4.0,8093.173913043478,Public,In-State,Room,Board
3484,2021.0,South Dakota,2.0,7224.0,Public,Out-of-State,Fees,Tuition
3485,2021.0,South Dakota,4.0,12924.0,Public,Out-of-State,Fees,Tuition
3486,2021.0,South Dakota,4.0,8166.0,Public,Out-of-State,Room,Board
3487,2021.0,Tennessee,4.0,29862.0,Private,,Fees,Tuition
3488,2021.0,Tennessee,4.0,11549.0,Private,,Room,Board
3489,2021.0,Tennessee,2.0,4361.0,Public,In-State,Fees,Tuition
3490,2021.0,Tennessee,4.0,10368.0,Public,In-State,Room,Board
3491,2021.0,Tennessee,2.0,17013.0,Public,Out-of-State,Fees,Tuition
3492,2021.0,Tennessee,4.0,25046.0,Public,Out-of-State,Fees,Tuition
3493,2021.0,Tennessee,4.0,10368.0,Public,Out-of-State,Room,Board
3494,2021.0,Texas,4.0,37450.0,Private,,Fees,Tuition
3495,2021.0,Texas,4.0,12434.0,Private,,Room,Board
3496,2021.0,Texas,2.0,2828.0,Public,In-State,Fees,Tuition
3497,2021.0,Texas,4.0,10309.0,Public,In-State,Room,Board
3498,2021.0,Texas,2.0,7764.0,Public,Out-of-State,Fees,Tuition
3499,2021.0,Texas,4.0,25471.0,Public,Out-of-State,Fees,Tuition
3500,2021.0,Texas,4.0,10309.0,Public,Out-of-State,Room,Board
3501,2021.0,Utah,4.0,7753.0,Private,,Fees,Tuition
3502,2021.0,Utah,4.0,8158.0,Private,,Room,Board
3504,2021.0,Utah,4.0,7889.0,Public,In-State,Room,Board
3506,2021.0,Utah,4.0,21595.0,Public,Out-of-State,Fees,Tuition
3507,2021.0,Utah,4.0,7889.0,Public,Out-of-State,Room,Board
3508,2021.0,Vermont,4.0,48300.0,Private,,Fees,Tuition
3509,2021.0,Vermont,4.0,15071.0,Private,,Room,Board
3510,2021.0,Vermont,2.0,6920.0,Public,In-State,Fees,Tuition
3511,2021.0,Vermont,4.0,13159.0,Public,In-State,Room,Board
3512,2021.0,Vermont,2.0,13640.0,Public,Out-of-State,Fees,Tuition
3514,2021.0,Vermont,4.0,15952.440298507463,Public,Out-of-State,Room,Board
3515,2021.0,Virginia,4.0,23220.0,Private,,Fees,Tuition
3516,2021.0,Virginia,4.0,12183.0,Private,,Room,Board
3517,2021.0,Virginia,2.0,5228.0,Public,In-State,Fees,Tuition
3518,2021.0,Virginia,4.0,11830.0,Public,In-State,Room,Board
3519,2021.0,Virginia,2.0,12059.0,Public,Out-of-State,Fees,Tuition
3520,2021.0,Virginia,4.0,36193.0,Public,Out-of-State,Fees,Tuition
3521,2021.0,Virginia,4.0,11830.0,Public,Out-of-State,Room,Board
3522,2021.0,Washington,4.0,40830.0,Private,,Fees,Tuition
3523,2021.0,Washington,4.0,13217.0,Private,,Room,Board
3524,2021.0,Washington,2.0,4564.0,Public,In-State,Fees,Tuition
3525,2021.0,Washington,4.0,13541.0,Public,In-State,Room,Board
3526,2021.0,Washington,2.0,7186.0,Public,Out-of-State,Fees,Tuition
3527,2021.0,Washington,4.0,30891.0,Public,Out-of-State,Fees,Tuition
3528,2021.0,Washington,4.0,13541.0,Public,Out-of-State,Room,Board
3529,2021.0,West Virginia,4.0,12413.0,Private,,Fees,Tuition
3530,2021.0,West Virginia,4.0,9890.0,Private,,Room,Board
3531,2021.0,West Virginia,2.0,4470.0,Public,In-State,Fees,Tuition
3532,2021.0,West Virginia,4.0,11060.0,Public,In-State,Room,Board
3533,2021.0,West Virginia,2.0,9781.0,Public,Out-of-State,Fees,Tuition
3534,2021.0,West Virginia,4.0,22475.0,Public,Out-of-State,Fees,Tuition
3535,2021.0,West Virginia,4.0,11060.0,Public,Out-of-State,Room,Board
3536,2021.0,Wisconsin,4.0,35674.0,Private,,Fees,Tuition
3537,2021.0,Wisconsin,4.0,11389.0,Private,,Room,Board
3538,2021.0,Wisconsin,2.0,4534.0,Public,In-State,Fees,Tuition
3539,2021.0,Wisconsin,4.0,9093.0,Public,In-State,Room,Board
3540,2021.0,Wisconsin,2.0,6552.0,Public,Out-of-State,Fees,Tuition
3543,2021.0,Wyoming,2.0,3987.0,Public,In-State,Fees,Tuition
3544,2021.0,Wyoming,4.0,9799.0,Public,In-State,Room,Board
3545,2021.0,Wyoming,2.0,9820.0,Public,Out-of-State,Fees,Tuition
3546,2021.0,Wyoming,4.0,14710.0,Public,Out-of-State,Fees,Tuition
3547,2021.0,Wyoming,4.0,9799.0,Public,Out-of-State,Room,Board
3548,2013.0,Alabama,4.0,13983.0,Private,,Fees,Tuition
3549,2013.0,Alaska,2.0,3972.0,Public,In-State,Fees,Tuition
3550,2013.0,Arizona,4.0,9370.0,Public,In-State,Room,Board
3552,2013.0,Colorado,4.0,19967.0,Private,,Fees,Tuition
3553,2013.0,Connecticut,2.0,3596.0,Public,In-State,Fees,Tuition
3554,2013.0,Delaware,4.0,11011.0,Public,In-State,Room,Board
3555,2013.0,Florida,2.0,2486.0,Public,In-State,Fees,Tuition
3556,2013.0,Georgia,4.0,9005.0,Public,In-State,Room,Board
3557,2013.0,Hawaii,4.0,23614.0,Public,Out-of-State,Fees,Tuition
3558,2013.0,Illinois,4.0,26299.0,Private,,Fees,Tuition
3559,2013.0,Indiana,2.0,3455.0,Public,In-State,Fees,Tuition
3560,2013.0,Iowa,4.0,8525.0,Public,In-State,Room,Board
3561,2013.0,Kansas,4.0,17646.0,Public,Out-of-State,Fees,Tuition
3562,2013.0,Louisiana,4.0,28691.0,Private,,Fees,Tuition
3563,2013.0,Maine,2.0,3409.0,Public,In-State,Fees,Tuition
3564,2013.0,Maryland,4.0,10043.0,Public,In-State,Room,Board
3565,2013.0,Massachusetts,4.0,24399.0,Public,Out-of-State,Fees,Tuition
3566,2013.0,Minnesota,4.0,26499.0,Private,,Fees,Tuition
3567,2013.0,Mississippi,2.0,2276.0,Public,In-State,Fees,Tuition
3568,2013.0,Missouri,4.0,8421.0,Public,In-State,Room,Board
3569,2013.0,Montana,4.0,20164.0,Public,Out-of-State,Fees,Tuition
3570,2013.0,Nevada,4.0,16108.0,Private,,Fees,Tuition
3572,2013.0,New Jersey,4.0,11819.0,Public,In-State,Room,Board
3573,2013.0,New Mexico,4.0,14327.0,Public,Out-of-State,Fees,Tuition
3574,2013.0,North Carolina,4.0,26336.0,Private,,Fees,Tuition
3575,2013.0,North Dakota,2.0,4048.0,Public,In-State,Fees,Tuition
3576,2013.0,Ohio,4.0,10152.0,Public,In-State,Room,Board
3577,2013.0,Oklahoma,4.0,16543.0,Public,Out-of-State,Fees,Tuition
3579,2013.0,Rhode Island,2.0,3950.0,Public,In-State,Fees,Tuition
3580,2013.0,South Carolina,4.0,7964.0,Public,In-State,Room,Board
3581,2013.0,South Dakota,4.0,9654.0,Public,Out-of-State,Fees,Tuition
3582,2013.0,Texas,4.0,25174.0,Private,,Fees,Tuition
3583,2013.0,Utah,2.0,3170.0,Public,In-State,Fees,Tuition
3584,2013.0,Vermont,4.0,9766.0,Public,In-State,Room,Board
3585,2013.0,Virginia,4.0,27079.0,Public,Out-of-State,Fees,Tuition
3587,2013.0,Wisconsin,2.0,4073.0,Public,In-State,Fees,Tuition
3588,2013.0,Wyoming,2.0,5998.0,Public,Out-of-State,Fees,Tuition
3589,2014.0,Alabama,4.0,8744.0,Public,Out-of-State,Room,Board
3590,2014.0,Arizona,4.0,8734.0,Private,,Room,Board
3591,2014.0,Arkansas,4.0,6894.0,Public,In-State,Fees,Tuition
3593,2014.0,Colorado,4.0,10751.0,Public,Out-of-State,Room,Board
3594,2014.0,Delaware,4.0,10777.0,Private,,Room,Board
3595,2014.0,District of Columbia,4.0,14535.0,Public,Out-of-State,Fees,Tuition
3597,2014.0,Hawaii,4.0,8216.0,Public,In-State,Fees,Tuition
3598,2014.0,Idaho,2.0,7355.0,Public,Out-of-State,Fees,Tuition
3599,2014.0,Illinois,4.0,10576.0,Public,Out-of-State,Room,Board
3601,2014.0,Kansas,4.0,7387.0,Public,In-State,Fees,Tuition
3602,2014.0,Kentucky,2.0,12125.0,Public,Out-of-State,Fees,Tuition
3603,2014.0,Louisiana,4.0,8656.0,Public,Out-of-State,Room,Board
3604,2014.0,Maryland,4.0,12707.0,Private,,Room,Board
3605,2014.0,Massachusetts,4.0,7123.934782608696,Public,In-State,Fees,Tuition
3606,2014.0,Michigan,2.0,6116.0,Public,Out-of-State,Fees,Tuition
3607,2014.0,Minnesota,4.0,8034.0,Public,Out-of-State,Room,Board
3608,2014.0,Missouri,4.0,8892.0,Private,,Room,Board
3609,2014.0,Montana,4.0,6323.0,Public,In-State,Fees,Tuition
3610,2014.0,Nebraska,2.0,3612.0,Public,Out-of-State,Fees,Tuition
3611,2014.0,Nevada,4.0,11007.0,Public,Out-of-State,Room,Board
3614,2014.0,New York,2.0,8148.0,Public,Out-of-State,Fees,Tuition
3615,2014.0,North Carolina,4.0,8619.0,Public,Out-of-State,Room,Board
3616,2014.0,Ohio,4.0,9939.0,Private,,Room,Board
3618,2014.0,Oregon,2.0,8038.0,Public,Out-of-State,Fees,Tuition
3619,2014.0,Pennsylvania,4.0,10164.0,Public,Out-of-State,Room,Board
3620,2014.0,South Carolina,4.0,8401.0,Private,,Room,Board
3623,2014.0,Texas,4.0,8735.0,Public,Out-of-State,Room,Board
3624,2014.0,Vermont,4.0,11460.0,Private,,Room,Board
3625,2014.0,Virginia,4.0,10531.0,Public,In-State,Fees,Tuition
3626,2014.0,Washington,2.0,7108.0,Public,Out-of-State,Fees,Tuition
3627,2014.0,West Virginia,4.0,8836.0,Public,Out-of-State,Room,Board
3628,2014.0,Wyoming,2.0,2579.0,Public,In-State,Fees,Tuition
3629,2015.0,Alabama,4.0,7066.201342281879,Public,In-State,Room,Board
3630,2015.0,Alaska,4.0,19185.0,Public,Out-of-State,Fees,Tuition
3631,2015.0,Arkansas,4.0,19974.0,Private,,Fees,Tuition
3632,2015.0,California,2.0,1244.0,Public,In-State,Fees,Tuition
3633,2015.0,Colorado,4.0,10988.0,Public,In-State,Room,Board
3634,2015.0,Connecticut,4.0,31004.0,Public,Out-of-State,Fees,Tuition
3636,2015.0,Florida,4.0,17771.0,Public,Out-of-State,Fees,Tuition
3637,2015.0,Hawaii,4.0,15233.0,Private,,Fees,Tuition
3638,2015.0,Idaho,2.0,3023.0,Public,In-State,Fees,Tuition
3639,2015.0,Illinois,4.0,10707.0,Public,In-State,Room,Board
3640,2015.0,Indiana,4.0,28035.0,Public,Out-of-State,Fees,Tuition
3641,2015.0,Kansas,4.0,16635.0,Private,,Fees,Tuition
3642,2015.0,Kentucky,2.0,3650.0,Public,In-State,Fees,Tuition
3643,2015.0,Louisiana,4.0,8749.0,Public,In-State,Room,Board
3644,2015.0,Maine,4.0,25273.0,Public,Out-of-State,Fees,Tuition
3645,2015.0,Massachusetts,4.0,39298.0,Private,,Fees,Tuition
3646,2015.0,Michigan,2.0,3062.0,Public,In-State,Fees,Tuition
3647,2015.0,Minnesota,4.0,8327.0,Public,In-State,Room,Board
3648,2015.0,Mississippi,4.0,17262.0,Public,Out-of-State,Fees,Tuition
3649,2015.0,Montana,4.0,21630.0,Private,,Fees,Tuition
3650,2015.0,Nebraska,2.0,2743.0,Public,In-State,Fees,Tuition
3651,2015.0,Nevada,4.0,10122.0,Public,In-State,Room,Board
3652,2015.0,New Hampshire,4.0,26131.0,Public,Out-of-State,Fees,Tuition
3653,2015.0,New Mexico,4.0,18779.0,Private,,Fees,Tuition
3654,2015.0,New York,2.0,4711.0,Public,In-State,Fees,Tuition
3655,2015.0,North Carolina,4.0,9113.0,Public,In-State,Room,Board
3656,2015.0,North Dakota,4.0,17316.0,Public,Out-of-State,Fees,Tuition
3657,2015.0,Oklahoma,4.0,22309.0,Private,,Fees,Tuition
3658,2015.0,Oregon,2.0,4023.0,Public,In-State,Fees,Tuition
3659,2015.0,Pennsylvania,4.0,7066.201342281879,Public,In-State,Room,Board
3660,2015.0,Rhode Island,4.0,27110.0,Public,Out-of-State,Fees,Tuition
3661,2015.0,South Dakota,4.0,21018.0,Private,,Fees,Tuition
3662,2015.0,Tennessee,2.0,3820.0,Public,In-State,Fees,Tuition
3663,2015.0,Texas,4.0,9002.0,Public,In-State,Room,Board
3664,2015.0,Utah,4.0,17899.0,Public,Out-of-State,Fees,Tuition
3665,2015.0,Virginia,4.0,22835.0,Private,,Fees,Tuition
3666,2015.0,Washington,2.0,3992.0,Public,In-State,Fees,Tuition
3667,2015.0,West Virginia,4.0,9223.0,Public,In-State,Room,Board
3668,2015.0,Wisconsin,4.0,20020.0,Public,Out-of-State,Fees,Tuition
3669,2016.0,Alabama,4.0,,Private,,Room,Board
3670,2016.0,Alaska,4.0,6880.0,Public,In-State,Fees,Tuition
3671,2016.0,Arizona,2.0,13278.892086330936,Public,Out-of-State,Fees,Tuition
3673,2016.0,Colorado,4.0,11319.0,Private,,Room,Board
3674,2016.0,Connecticut,4.0,11106.0,Public,In-State,Fees,Tuition
3675,2016.0,Delaware,2.0,6548.0,Public,Out-of-State,Fees,Tuition
3676,2016.0,Florida,4.0,4438.0,Public,In-State,Fees,Tuition
3677,2016.0,Georgia,2.0,7929.0,Public,Out-of-State,Fees,Tuition
3678,2016.0,Hawaii,4.0,10835.0,Public,Out-of-State,Room,Board
3679,2016.0,Illinois,4.0,11693.0,Private,,Room,Board
3680,2016.0,Indiana,4.0,8745.0,Public,In-State,Fees,Tuition
3681,2016.0,Iowa,2.0,5832.0,Public,Out-of-State,Fees,Tuition
3682,2016.0,Kansas,4.0,8772.0,Public,Out-of-State,Room,Board
3683,2016.0,Louisiana,4.0,11918.0,Private,,Room,Board
3684,2016.0,Maine,4.0,9186.0,Public,In-State,Fees,Tuition
3685,2016.0,Maryland,2.0,9147.0,Public,Out-of-State,Fees,Tuition
3686,2016.0,Massachusetts,4.0,11719.0,Public,Out-of-State,Room,Board
3687,2016.0,Minnesota,4.0,9753.0,Private,,Room,Board
3688,2016.0,Mississippi,4.0,7175.0,Public,In-State,Fees,Tuition
3689,2016.0,Missouri,2.0,5814.0,Public,Out-of-State,Fees,Tuition
3691,2016.0,Nevada,4.0,13475.0,Private,,Room,Board
3692,2016.0,New Hampshire,4.0,14986.0,Public,In-State,Fees,Tuition
3694,2016.0,New Mexico,4.0,13278.892086330936,Public,Out-of-State,Room,Board
3695,2016.0,North Carolina,4.0,11225.0,Private,,Room,Board
3696,2016.0,North Dakota,4.0,7208.0,Public,In-State,Fees,Tuition
3697,2016.0,Ohio,2.0,7738.0,Public,Out-of-State,Fees,Tuition
3698,2016.0,Oklahoma,4.0,7998.0,Public,Out-of-State,Room,Board
3699,2016.0,Pennsylvania,4.0,12658.0,Private,,Room,Board
3700,2016.0,Rhode Island,4.0,11321.0,Public,In-State,Fees,Tuition
3701,2016.0,South Carolina,2.0,8510.0,Public,Out-of-State,Fees,Tuition
3702,2016.0,South Dakota,4.0,7834.0,Public,Out-of-State,Room,Board
3703,2016.0,Texas,4.0,10734.0,Private,,Room,Board
3705,2016.0,Vermont,2.0,11958.0,Public,Out-of-State,Fees,Tuition
3706,2016.0,Virginia,4.0,10220.0,Public,Out-of-State,Room,Board
3707,2016.0,West Virginia,4.0,8465.0,Private,,Room,Board
3709,2016.0,Wyoming,4.0,12770.0,Public,Out-of-State,Fees,Tuition
3710,2017.0,Alaska,4.0,18876.0,Private,,Fees,Tuition
3712,2017.0,Arkansas,4.0,8947.0,Public,In-State,Room,Board
3714,2017.0,Connecticut,4.0,38975.0,Private,,Fees,Tuition
3715,2017.0,Delaware,4.0,9578.0,Public,In-State,Fees,Tuition
3716,2017.0,Florida,2.0,2552.0,Public,In-State,Fees,Tuition
3717,2017.0,Georgia,4.0,10343.0,Public,In-State,Room,Board
3718,2017.0,Hawaii,4.0,30929.0,Public,Out-of-State,Fees,Tuition
3720,2017.0,Indiana,2.0,4175.0,Public,In-State,Fees,Tuition
3722,2017.0,Kansas,4.0,22000.0,Public,Out-of-State,Fees,Tuition
3723,2017.0,Louisiana,4.0,35190.0,Private,,Fees,Tuition
3724,2017.0,Maine,2.0,3673.0,Public,In-State,Fees,Tuition
3725,2017.0,Maryland,4.0,11564.0,Public,In-State,Room,Board
3726,2017.0,Massachusetts,4.0,28740.0,Public,Out-of-State,Fees,Tuition
3727,2017.0,Minnesota,4.0,30925.0,Private,,Fees,Tuition
3728,2017.0,Mississippi,2.0,2830.0,Public,In-State,Fees,Tuition
3729,2017.0,Missouri,4.0,7633.2444444444445,Public,In-State,Room,Board
3730,2017.0,Montana,4.0,22956.0,Public,Out-of-State,Fees,Tuition
3731,2017.0,Nevada,4.0,21423.0,Private,,Fees,Tuition
3732,2017.0,New Hampshire,2.0,7002.0,Public,In-State,Fees,Tuition
3733,2017.0,New Jersey,4.0,12773.0,Public,In-State,Room,Board
3734,2017.0,New Mexico,4.0,17272.0,Public,Out-of-State,Fees,Tuition
3735,2017.0,North Carolina,4.0,30701.0,Private,,Fees,Tuition
3736,2017.0,North Dakota,2.0,4562.0,Public,In-State,Fees,Tuition
3737,2017.0,Ohio,4.0,11133.0,Public,In-State,Room,Board
3738,2017.0,Oklahoma,4.0,14752.518796992481,Public,Out-of-State,Fees,Tuition
3739,2017.0,Pennsylvania,4.0,39185.0,Private,,Fees,Tuition
3740,2017.0,Rhode Island,2.0,4266.0,Public,In-State,Fees,Tuition
3742,2017.0,South Dakota,4.0,11845.0,Public,Out-of-State,Fees,Tuition
3743,2017.0,Texas,4.0,31009.0,Private,,Fees,Tuition
3744,2017.0,Utah,2.0,3690.0,Public,In-State,Fees,Tuition
3745,2017.0,Vermont,4.0,11249.0,Public,In-State,Room,Board
3746,2017.0,Virginia,4.0,32250.0,Public,Out-of-State,Fees,Tuition
3747,2017.0,West Virginia,4.0,12206.0,Private,,Fees,Tuition
3748,2017.0,Wisconsin,2.0,4292.0,Public,In-State,Fees,Tuition
