,Year,State,Length,Value,Type_1,Type_2,Expense_1,Expense_2
3352,2021.0,Michigan,4-year,11061.0,Public,In-State,Room,Board
3353,2021.0,Michigan,2-year,7707.0,Public,Out-of-State,Fees,Tuition
3354,2021.0,Michigan,4-year,39427.0,Public,Out-of-State,Fees,Tuition
3355,2021.0,Michigan,4-year,11061.0,Public,Out-of-State,Room,Board
3356,,,,,,,,
3357,2021.0,Minnesota,4-year,11167.0,Private,,Room,Board
3358,2021.0,Minnesota,2-year,5545.0,Public,In-State,Fees,Tuition
3359,2021.0,Minnesota,4-year,10021.0,Public,In-State,Room,Board
3360,2021.0,Minnesota,2-year,6012.0,Public,Out-of-State,Fees,Tuition
3361,2021.0,Minnesota,4-year,24620.0,Public,Out-of-State,Fees,Tuition
3362,2021.0,Minnesota,4-year,10021.0,Public,Out-of-State,Room,Board
3363,2021.0,Mississippi,4-year,19222.0,Private,,,Tuition
3364,2021.0,Mississippi,4-year,9041.0,Private,,Room,Board
3365,9999.0,Mississippi,2-year,3491.0,Public,In-State,Fees,Tuition
3366,2021.0,Mississippi,4-year,10579.0,Public,In-State,,Board
3367,2021.0,Mississippi,2-year,5820.0,Public,Out-of-State,Fees,Tuition
3368,2021.0,Mississippi,4-year,20160.0,Public,Out-of-State,,Tuition
3369,2021.0,Mississippi,4-year,10579.0,Public,Out-of-State,Room,Board
3370,2021.0,Missouri,4-year,27723.0,Private,,Fees,Tuition
3371,,,,,,,,
3372,9999.0,Missouri,2-year,3676.0,Public,In-State,Fees,Tuition
3373,2021.0,Missouri,4-year,10084.0,Public,In-State,Room,Board
3374,,,,,,,,
3375,2021.0,Missouri,4-year,21880.0,Public,Out-of-State,Fees,Tuition
3376,2021.0,Missouri,4-year,10084.0,Public,Out-of-State,Room,Board
3377,,,,,,,,
3378,2021.0,Montana,4-year,9844.0,Private,,Room,Board
3379,2021.0,Montana,2-year,3981.0,Public,In-State,Fees,Tuition
3380,2021.0,Montana,4-year,9938.0,Public,In-State,Room,Board
3381,2021.0,Montana,2-year,9999999.0,Public,Out-of-State,Fees,Tuition
3382,2021.0,Montana,4-year,26368.0,Public,Out-of-State,Fees,Tuition
3383,2021.0,Montana,4-year,9938.0,Public,Out-of-State,Room,Board
3384,2021.0,Nebraska,4-year,24985.0,Private,,,Tuition
3385,2021.0,Nebraska,4-year,9999.0,Private,,,Board
3386,9999.0,Nebraska,2-year,3179.0,Public,In-State,Fees,Tuition
3387,,,,,,,,
3388,,,,,,,,
3389,9999.0,Nebraska,4-year,22277.0,Public,Out-of-State,Fees,Tuition
3390,,,,,,,,
3391,2021.0,Nevada,4-year,26054.0,Private,,Fees,Tuition
3392,2021.0,Nevada,4-year,14187.0,Private,,Room,Board
3393,2021.0,Nevada,4-year,11631.0,Public,In-State,Room,Board
3394,,,,,,,,
3395,2021.0,Nevada,4-year,11631.0,Public,Out-of-State,Room,Board
3396,2021.0,New Hampshire,4-year,14934.0,Private,,Fees,Tuition
3397,2021.0,New Hampshire,4-year,14169.0,Private,,Room,Board
3398,2021.0,New Hampshire,2-year,7123.0,Public,In-State,Fees,Tuition
3399,2021.0,New Hampshire,4-year,12472.0,Public,In-State,Room,Board
3400,2021.0,New Hampshire,2-year,15343.0,Public,Out-of-State,Fees,Tuition
3401,2021.0,New Hampshire,4-year,31256.0,Public,Out-of-State,Fees,Tuition
3402,2021.0,New Hampshire,4-year,12472.0,Public,Out-of-State,Room,Board
3403,2021.0,New Jersey,4-year,38586.0,Private,,,Tuition
3404,9999.0,New Jersey,4-year,13855.0,Private,,Room,Board
3405,2021.0,New Jersey,2-year,4919.0,Public,In-State,Fees,Tuition
3406,2021.0,New Jersey,4-year,14151.0,Public,In-State,Room,Board
3407,,,,,,,,
3408,2021.0,New Jersey,4-year,28682.0,Public,Out-of-State,Fees,Tuition
3409,2021.0,New Jersey,4-year,14151.0,Public,Out-of-State,,Board
3410,2021.0,New Mexico,4-year,24892.0,Private,,Fees,Tuition
3411,2021.0,New Mexico,4-year,11878.0,Private,,Room,Board
3412,2021.0,New Mexico,2-year,1766.0,Public,In-State,Fees,Tuition
3413,2021.0,New Mexico,4-year,9999999.0,Public,In-State,,Board
3414,2021.0,New Mexico,2-year,6236.0,Public,Out-of-State,Fees,Tuition
3415,2021.0,New Mexico,4-year,21645.0,Public,Out-of-State,Fees,Tuition
3416,2021.0,New Mexico,4-year,9719.0,Public,Out-of-State,Room,Board
3417,,,,,,,,
3418,2021.0,New York,4-year,15792.0,Private,,Room,Board
3419,2021.0,New York,2-year,5576.0,Public,In-State,Fees,Tuition
3420,2021.0,New York,4-year,15815.0,Public,In-State,Room,Board
3421,,,,,,,,
3422,2021.0,New York,4-year,9999999.0,Public,Out-of-State,Fees,Tuition
3423,2021.0,New York,4-year,15815.0,Public,Out-of-State,Room,Board
3424,2021.0,North Carolina,4-year,36772.0,Private,,Fees,Tuition
3425,2021.0,North Carolina,4-year,9999999.0,Private,,Room,Board
3426,2021.0,North Carolina,2-year,2474.0,Public,In-State,Fees,Tuition
3427,2021.0,North Carolina,4-year,10519.0,Public,In-State,Room,Board
3428,2021.0,North Carolina,2-year,8511.0,Public,Out-of-State,Fees,Tuition
3429,2021.0,North Carolina,4-year,23136.0,Public,Out-of-State,,Tuition
3430,,,,,,,,
3431,2021.0,North Dakota,4-year,16408.0,Private,,Fees,Tuition
3432,,,,,,,,
3433,9999.0,North Dakota,2-year,5233.0,Public,In-State,Fees,Tuition
3434,,,,,,,,
3435,2021.0,North Dakota,2-year,6186.0,Public,Out-of-State,Fees,Tuition
3436,2021.0,North Dakota,4-year,13501.0,Public,Out-of-State,Fees,Tuition
3437,2021.0,North Dakota,4-year,8992.0,Public,Out-of-State,,Board
3438,2021.0,Ohio,4-year,35352.0,Private,,Fees,Tuition
3439,2021.0,Ohio,4-year,12184.0,Private,,Room,Board
3440,2021.0,Ohio,2-year,4416.0,Public,In-State,Fees,Tuition
3441,,,,,,,,
3442,2021.0,Ohio,2-year,7888.0,Public,Out-of-State,Fees,Tuition
3443,2021.0,Ohio,4-year,26213.0,Public,Out-of-State,Fees,Tuition
3444,,,,,,,,
3445,2021.0,Oklahoma,4-year,29905.0,Private,,Fees,Tuition
3446,2021.0,Oklahoma,4-year,9918.0,Private,,Room,Board
3447,2021.0,Oklahoma,2-year,4194.0,Public,In-State,Fees,Tuition
3448,2021.0,Oklahoma,4-year,9219.0,Public,In-State,Room,Board
3449,2021.0,Oklahoma,2-year,9320.0,Public,Out-of-State,Fees,Tuition
3450,9999.0,Oklahoma,4-year,21737.0,Public,Out-of-State,Fees,Tuition
3451,2021.0,Oklahoma,4-year,9219.0,Public,Out-of-State,Room,Board
3452,2021.0,Oregon,4-year,45166.0,Private,,Fees,Tuition
3453,2021.0,Oregon,4-year,13545.0,Private,,Room,Board
3454,2021.0,Oregon,2-year,5136.0,Public,In-State,Fees,Tuition
3455,2021.0,Oregon,4-year,12980.0,Public,In-State,Room,Board
3456,2021.0,Oregon,2-year,8710.0,Public,Out-of-State,Fees,Tuition
3457,2021.0,Oregon,4-year,9999999.0,Public,Out-of-State,Fees,Tuition
3458,9999.0,Oregon,4-year,12980.0,Public,Out-of-State,Room,Board
3459,2021.0,Pennsylvania,4-year,43926.0,Private,,Fees,Tuition
3460,2021.0,Pennsylvania,4-year,14431.0,Private,,Room,Board
3461,,,,,,,,
3462,2021.0,Pennsylvania,4-year,11508.0,Public,In-State,,Board
3463,2021.0,Pennsylvania,2-year,12808.0,Public,Out-of-State,,Tuition
3464,2021.0,Pennsylvania,4-year,25697.0,Public,Out-of-State,Fees,Tuition
3465,,,,,,,,
3466,2021.0,Rhode Island,4-year,45927.0,Private,,Fees,Tuition
3467,9999.0,Rhode Island,4-year,15765.0,Private,,Room,Board
3468,2021.0,Rhode Island,2-year,4806.0,Public,In-State,Fees,Tuition
3469,2021.0,Rhode Island,4-year,13249.0,Public,In-State,Room,Board
3470,2021.0,Rhode Island,2-year,12884.0,Public,Out-of-State,Fees,Tuition
3471,2021.0,Rhode Island,4-year,32111.0,Public,Out-of-State,Fees,Tuition
3472,2021.0,Rhode Island,4-year,13249.0,Public,Out-of-State,Room,Board
3473,2021.0,SC,4-year,27317.0,Private,,Fees,Tuition
3474,2021.0,SC,4-year,10312.0,Private,,Room,Board
3475,2021.0,SC,2-year,4964.0,Public,In-State,Fees,Tuition
3476,2021.0,SC,4-year,10637.0,Public,In-State,Room,Board
3477,2021.0,SC,2-year,10313.0,Public,Out-of-State,Fees,Tuition
3478,2021.0,SC,4-year,33055.0,Public,Out-of-State,Fees,Tuition
3479,2021.0,SC,4-year,10637.0,Public,Out-of-State,Room,Board
3480,2021.0,South Dakota,4-year,26740.0,Private,,Fees,Tuition
3481,2021.0,South Dakota,4-year,8489.0,Private,,Room,Board
3482,9999.0,South Dakota,2-year,7326.0,Public,In-State,Fees,Tuition
3483,2021.0,South Dakota,4-year,9999999.0,Public,In-State,Room,Board
3484,2021.0,South Dakota,2-year,7224.0,Public,Out-of-State,Fees,Tuition
3485,2021.0,South Dakota,4-year,12924.0,Public,Out-of-State,Fees,Tuition
3486,2021.0,South Dakota,4-year,8166.0,Public,Out-of-State,Room,Board
3487,2021.0,Tennessee,4-year,29862.0,Private,,Fees,Tuition
3488,2021.0,Tennessee,4-year,11549.0,Private,,Room,Board
3489,2021.0,Tennessee,2-year,4361.0,Public,In-State,Fees,Tuition
3490,2021.0,Tennessee,4-year,10368.0,Public,In-State,Room,Board
3491,2021.0,Tennessee,2-year,17013.0,Public,Out-of-State,Fees,Tuition
3492,9999.0,Tennessee,4-year,25046.0,Public,Out-of-State,Fees,Tuition
3493,2021.0,Tennessee,4-year,10368.0,Public,Out-of-State,Room,Board
3494,2021.0,Texas,4-year,37450.0,Private,,Fees,Tuition
3495,2021.0,Texas,4-year,12434.0,Private,,Room,Board
3496,2021.0,Texas,2-year,2828.0,Public,In-State,Fees,Tuition
3497,2021.0,Texas,4-year,10309.0,Public,In-State,Room,Board
3498,2021.0,Texas,2-year,7764.0,Public,Out-of-State,Fees,Tuition
3499,2021.0,Texas,4-year,25471.0,Public,Out-of-State,Fees,Tuition
3500,2021.0,Texas,4-year,10309.0,Public,Out-of-State,Room,Board
3501,2021.0,UT,4-year,7753.0,Private,,Fees,Tuition
3502,2021.0,UT,4-year,8158.0,Private,,,Board
3503,,,,,,,,
3504,2021.0,UT,4-year,7889.0,Public,In-State,Room,Board
3505,,,,,,,,
3506,2021.0,UT,4-year,21595.0,Public,Out-of-State,Fees,Tuition
3507,2021.0,UT,4-year,7889.0,Public,Out-of-State,Room,Board
3508,2021.0,VT,4-year,48300.0,Private,,Fees,Tuition
3509,2021.0,VT,4-year,15071.0,Private,,Room,Board
3510,2021.0,VT,2-year,6920.0,Public,In-State,Fees,Tuition
3511,2021.0,VT,4-year,13159.0,Public,In-State,Room,Board
3512,2021.0,VT,2-year,13640.0,Public,Out-of-State,Fees,Tuition
3513,,,,,,,,
3514,2021.0,VT,4-year,9999999.0,Public,Out-of-State,Room,Board
3515,2021.0,Virginia,4-year,23220.0,Private,,Fees,Tuition
3516,2021.0,Virginia,4-year,12183.0,Private,,Room,Board
3517,2021.0,Virginia,2-year,5228.0,Public,In-State,Fees,Tuition
3518,2021.0,Virginia,4-year,11830.0,Public,In-State,Room,Board
3519,2021.0,Virginia,2-year,12059.0,Public,Out-of-State,Fees,Tuition
3520,2021.0,Virginia,4-year,36193.0,Public,Out-of-State,Fees,Tuition
3521,2021.0,Virginia,4-year,11830.0,Public,Out-of-State,Room,Board
3522,2021.0,WA,4-year,40830.0,Private,,Fees,Tuition
3523,2021.0,WA,4-year,13217.0,Private,,Room,Board
3524,2021.0,WA,2-year,4564.0,Public,In-State,Fees,Tuition
3525,2021.0,WA,4-year,13541.0,Public,In-State,Room,Board
3526,2021.0,WA,2-year,7186.0,Public,Out-of-State,Fees,Tuition
3527,2021.0,WA,4-year,30891.0,Public,Out-of-State,Fees,Tuition
3528,2021.0,WA,4-year,13541.0,Public,Out-of-State,Room,Board
3529,2021.0,West Virginia,4-year,12413.0,Private,,Fees,Tuition
3530,2021.0,West Virginia,4-year,9890.0,Private,,Room,Board
3531,9999.0,West Virginia,2-year,4470.0,Public,In-State,,Tuition
3532,2021.0,West Virginia,4-year,11060.0,Public,In-State,Room,Board
3533,2021.0,West Virginia,2-year,9781.0,Public,Out-of-State,Fees,Tuition
3534,2021.0,West Virginia,4-year,22475.0,Public,Out-of-State,Fees,Tuition
3535,2021.0,West Virginia,4-year,11060.0,Public,Out-of-State,Room,Board
3536,2021.0,Wisconsin,4-year,35674.0,Private,,Fees,Tuition
3537,2021.0,Wisconsin,4-year,11389.0,Private,,Room,Board
3538,2021.0,Wisconsin,2-year,4534.0,Public,In-State,,Tuition
3539,2021.0,Wisconsin,4-year,9093.0,Public,In-State,Room,Board
3540,2021.0,Wisconsin,2-year,6552.0,Public,Out-of-State,Fees,Tuition
3541,,,,,,,,
3542,,,,,,,,
3543,2021.0,Wyoming,2-year,3987.0,Public,In-State,Fees,Tuition
3544,2021.0,Wyoming,4-year,9799.0,Public,In-State,Room,Board
3545,2021.0,Wyoming,2-year,9820.0,Public,Out-of-State,Fees,Tuition
3546,2021.0,Wyoming,4-year,14710.0,Public,Out-of-State,Fees,Tuition
3547,2021.0,Wyoming,4-year,9799.0,Public,Out-of-State,Room,Board
3548,2013.0,Alabama,4-year,13983.0,Private,,Fees,Tuition
3549,2013.0,Alaska,2-year,3972.0,Public,In-State,Fees,Tuition
3550,2013.0,Arizona,4-year,9370.0,Public,In-State,Room,Board
3551,,,,,,,,
3552,2013.0,Colorado,4-year,19967.0,Private,,Fees,Tuition
3553,2013.0,Connecticut,2-year,3596.0,Public,In-State,Fees,Tuition
3554,2013.0,Delaware,4-year,11011.0,Public,In-State,Room,Board
3555,2013.0,Florida,2-year,2486.0,Public,In-State,,Tuition
3556,2013.0,Georgia,4-year,9005.0,Public,In-State,Room,Board
3557,2013.0,Hawaii,4-year,23614.0,Public,Out-of-State,Fees,Tuition
3558,2013.0,Illinois,4-year,26299.0,Private,,Fees,Tuition
3559,2013.0,Indiana,2-year,3455.0,Public,In-State,Fees,Tuition
3560,2013.0,Iowa,4-year,8525.0,Public,In-State,Room,Board
3561,2013.0,Kansas,4-year,17646.0,Public,Out-of-State,Fees,Tuition
3562,2013.0,Louisiana,4-year,28691.0,Private,,Fees,Tuition
3563,2013.0,Maine,2-year,3409.0,Public,In-State,Fees,Tuition
3564,2013.0,Maryland,4-year,10043.0,Public,In-State,Room,Board
3565,2013.0,Massachusetts,4-year,24399.0,Public,Out-of-State,Fees,Tuition
3566,2013.0,Minnesota,4-year,26499.0,Private,,Fees,Tuition
3567,2013.0,Mississippi,2-year,2276.0,Public,In-State,Fees,Tuition
3568,2013.0,Missouri,4-year,8421.0,Public,In-State,Room,Board
3569,2013.0,Montana,4-year,20164.0,Public,Out-of-State,Fees,Tuition
3570,2013.0,Nevada,4-year,16108.0,Private,,Fees,Tuition
3571,,,,,,,,
3572,2013.0,New Jersey,4-year,11819.0,Public,In-State,Room,Board
3573,2013.0,New Mexico,4-year,14327.0,Public,Out-of-State,Fees,Tuition
3574,2013.0,North Carolina,4-year,26336.0,Private,,Fees,Tuition
3575,2013.0,North Dakota,2-year,4048.0,Public,In-State,Fees,Tuition
3576,2013.0,Ohio,4-year,10152.0,Public,In-State,Room,Board
3577,2013.0,Oklahoma,4-year,16543.0,Public,Out-of-State,Fees,Tuition
3578,,,,,,,,
3579,2013.0,Rhode Island,2-year,3950.0,Public,In-State,Fees,Tuition
3580,2013.0,SC,4-year,7964.0,Public,In-State,Room,Board
3581,2013.0,South Dakota,4-year,9654.0,Public,Out-of-State,Fees,Tuition
3582,2013.0,Texas,4-year,25174.0,Private,,Fees,Tuition
3583,2013.0,UT,2-year,3170.0,Public,In-State,Fees,Tuition
3584,2013.0,VT,4-year,9766.0,Public,In-State,Room,Board
3585,2013.0,Virginia,4-year,27079.0,Public,Out-of-State,Fees,Tuition
3586,,,,,,,,
3587,2013.0,Wisconsin,2-year,4073.0,Public,In-State,Fees,Tuition
3588,2013.0,Wyoming,2-year,5998.0,Public,Out-of-State,Fees,Tuition
3589,2014.0,Alabama,4-year,8744.0,Public,Out-of-State,,Board
3590,2014.0,Arizona,4-year,8734.0,Private,,Room,Board
3591,2014.0,AR,4-year,6894.0,Public,In-State,Fees,Tuition
3592,,,,,,,,
3593,2014.0,Colorado,4-year,10751.0,Public,Out-of-State,Room,Board
3594,2014.0,Delaware,4-year,10777.0,Private,,Room,Board
3595,2014.0,District of Columbia,4-year,14535.0,Public,Out-of-State,Fees,Tuition
3596,,,,,,,,
3597,2014.0,Hawaii,4-year,8216.0,Public,In-State,Fees,Tuition
3598,2014.0,Idaho,2-year,7355.0,Public,Out-of-State,Fees,Tuition
3599,2014.0,Illinois,4-year,10576.0,Public,Out-of-State,Room,Board
3600,,,,,,,,
3601,2014.0,Kansas,4-year,7387.0,Public,In-State,,Tuition
3602,2014.0,Kentucky,2-year,12125.0,Public,Out-of-State,Fees,Tuition
3603,2014.0,Louisiana,4-year,8656.0,Public,Out-of-State,,Board
3604,2014.0,Maryland,4-year,12707.0,Private,,Room,Board
3605,2014.0,Massachusetts,4-year,9999999.0,Public,In-State,Fees,Tuition
3606,2014.0,Michigan,2-year,6116.0,Public,Out-of-State,Fees,Tuition
3607,2014.0,Minnesota,4-year,8034.0,Public,Out-of-State,Room,Board
3608,2014.0,Missouri,4-year,8892.0,Private,,Room,Board
3609,2014.0,Montana,4-year,6323.0,Public,In-State,,Tuition
3610,2014.0,Nebraska,2-year,3612.0,Public,Out-of-State,Fees,Tuition
3611,2014.0,Nevada,4-year,11007.0,Public,Out-of-State,Room,Board
3612,,,,,,,,
3613,,,,,,,,
3614,2014.0,New York,2-year,8148.0,Public,Out-of-State,Fees,Tuition
3615,2014.0,North Carolina,4-year,8619.0,Public,Out-of-State,Room,Board
3616,2014.0,Ohio,4-year,9939.0,Private,,Room,Board
3617,,,,,,,,
3618,2014.0,Oregon,2-year,8038.0,Public,Out-of-State,Fees,Tuition
3619,2014.0,Pennsylvania,4-year,10164.0,Public,Out-of-State,Room,Board
3620,2014.0,SC,4-year,8401.0,Private,,Room,Board
3621,,,,,,,,
3622,,,,,,,,
3623,2014.0,Texas,4-year,8735.0,Public,Out-of-State,Room,Board
3624,2014.0,VT,4-year,11460.0,Private,,Room,Board
3625,2014.0,Virginia,4-year,10531.0,Public,In-State,Fees,Tuition
3626,2014.0,WA,2-year,7108.0,Public,Out-of-State,Fees,Tuition
3627,2014.0,West Virginia,4-year,8836.0,Public,Out-of-State,Room,Board
3628,2014.0,Wyoming,2-year,2579.0,Public,In-State,Fees,Tuition
3629,2015.0,Alabama,4-year,9999999.0,Public,In-State,Room,Board
3630,2015.0,Alaska,4-year,19185.0,Public,Out-of-State,Fees,Tuition
3631,2015.0,AR,4-year,19974.0,Private,,Fees,Tuition
3632,2015.0,California,2-year,1244.0,Public,In-State,Fees,Tuition
3633,2015.0,Colorado,4-year,10988.0,Public,In-State,Room,Board
3634,2015.0,Connecticut,4-year,31004.0,Public,Out-of-State,Fees,Tuition
3635,,,,,,,,
3636,2015.0,Florida,4-year,17771.0,Public,Out-of-State,Fees,Tuition
3637,2015.0,Hawaii,4-year,15233.0,Private,,,Tuition
3638,2015.0,Idaho,2-year,3023.0,Public,In-State,Fees,Tuition
3639,2015.0,Illinois,4-year,10707.0,Public,In-State,Room,Board
3640,2015.0,Indiana,4-year,28035.0,Public,Out-of-State,Fees,Tuition
3641,2015.0,Kansas,4-year,16635.0,Private,,Fees,Tuition
3642,2015.0,Kentucky,2-year,3650.0,Public,In-State,Fees,Tuition
3643,2015.0,Louisiana,4-year,8749.0,Public,In-State,Room,Board
3644,9999.0,Maine,4-year,25273.0,Public,Out-of-State,Fees,Tuition
3645,2015.0,Massachusetts,4-year,39298.0,Private,,Fees,Tuition
3646,2015.0,Michigan,2-year,3062.0,Public,In-State,Fees,Tuition
3647,2015.0,Minnesota,4-year,8327.0,Public,In-State,Room,Board
3648,2015.0,Mississippi,4-year,17262.0,Public,Out-of-State,Fees,Tuition
3649,2015.0,Montana,4-year,21630.0,Private,,Fees,Tuition
3650,2015.0,Nebraska,2-year,2743.0,Public,In-State,Fees,Tuition
3651,2015.0,Nevada,4-year,10122.0,Public,In-State,Room,Board
3652,2015.0,New Hampshire,4-year,26131.0,Public,Out-of-State,Fees,Tuition
3653,2015.0,New Mexico,4-year,18779.0,Private,,Fees,Tuition
3654,2015.0,New York,2-year,4711.0,Public,In-State,Fees,Tuition
3655,2015.0,North Carolina,4-year,9113.0,Public,In-State,,Board
3656,2015.0,North Dakota,4-year,17316.0,Public,Out-of-State,Fees,Tuition
3657,2015.0,Oklahoma,4-year,22309.0,Private,,Fees,Tuition
3658,2015.0,Oregon,2-year,4023.0,Public,In-State,Fees,Tuition
3659,2015.0,Pennsylvania,4-year,9999999.0,Public,In-State,Room,Board
3660,2015.0,Rhode Island,4-year,27110.0,Public,Out-of-State,Fees,Tuition
3661,2015.0,South Dakota,4-year,21018.0,Private,,Fees,Tuition
3662,2015.0,Tennessee,2-year,3820.0,Public,In-State,Fees,Tuition
3663,2015.0,Texas,4-year,9002.0,Public,In-State,Room,Board
3664,2015.0,UT,4-year,17899.0,Public,Out-of-State,Fees,Tuition
3665,2015.0,Virginia,4-year,22835.0,Private,,Fees,Tuition
3666,2015.0,WA,2-year,3992.0,Public,In-State,Fees,Tuition
3667,2015.0,West Virginia,4-year,9223.0,Public,In-State,Room,Board
3668,2015.0,Wisconsin,4-year,20020.0,Public,Out-of-State,Fees,Tuition
3669,2016.0,Alabama,4-year,9999999.0,Private,,Room,Board
3670,2016.0,Alaska,4-year,6880.0,Public,In-State,Fees,Tuition
3671,2016.0,Arizona,2-year,9999999.0,Public,Out-of-State,,Tuition
3672,,,,,,,,
3673,2016.0,Colorado,4-year,11319.0,Private,,Room,Board
3674,2016.0,Connecticut,4-year,11106.0,Public,In-State,Fees,Tuition
3675,2016.0,Delaware,2-year,6548.0,Public,Out-of-State,Fees,Tuition
3676,2016.0,Florida,4-year,4438.0,Public,In-State,Fees,Tuition
3677,2016.0,Georgia,2-year,7929.0,Public,Out-of-State,Fees,Tuition
3678,2016.0,Hawaii,4-year,10835.0,Public,Out-of-State,Room,Board
3679,2016.0,Illinois,4-year,11693.0,Private,,,Board
3680,2016.0,Indiana,4-year,8745.0,Public,In-State,Fees,Tuition
3681,9999.0,Iowa,2-year,5832.0,Public,Out-of-State,Fees,Tuition
3682,2016.0,Kansas,4-year,8772.0,Public,Out-of-State,Room,Board
3683,2016.0,Louisiana,4-year,11918.0,Private,,Room,Board
3684,2016.0,Maine,4-year,9186.0,Public,In-State,Fees,Tuition
3685,2016.0,Maryland,2-year,9147.0,Public,Out-of-State,Fees,Tuition
3686,2016.0,Massachusetts,4-year,11719.0,Public,Out-of-State,Room,Board
3687,2016.0,Minnesota,4-year,9753.0,Private,,Room,Board
3688,9999.0,Mississippi,4-year,7175.0,Public,In-State,Fees,Tuition
3689,2016.0,Missouri,2-year,5814.0,Public,Out-of-State,Fees,Tuition
3690,,,,,,,,
3691,2016.0,Nevada,4-year,13475.0,Private,,Room,Board
3692,2016.0,New Hampshire,4-year,14986.0,Public,In-State,Fees,Tuition
3693,,,,,,,,
3694,2016.0,New Mexico,4-year,9999999.0,Public,Out-of-State,Room,Board
3695,2016.0,North Carolina,4-year,11225.0,Private,,Room,Board
3696,9999.0,North Dakota,4-year,7208.0,Public,In-State,Fees,Tuition
3697,2016.0,Ohio,2-year,7738.0,Public,Out-of-State,Fees,Tuition
3698,2016.0,Oklahoma,4-year,7998.0,Public,Out-of-State,,Board
3699,2016.0,Pennsylvania,4-year,12658.0,Private,,Room,Board
3700,2016.0,Rhode Island,4-year,11321.0,Public,In-State,Fees,Tuition
3701,2016.0,SC,2-year,8510.0,Public,Out-of-State,Fees,Tuition
3702,2016.0,South Dakota,4-year,7834.0,Public,Out-of-State,Room,Board
3703,2016.0,Texas,4-year,10734.0,Private,,Room,Board
3704,,,,,,,,
3705,2016.0,VT,2-year,11958.0,Public,Out-of-State,Fees,Tuition
3706,2016.0,Virginia,4-year,10220.0,Public,Out-of-State,Room,Board
3707,2016.0,West Virginia,4-year,8465.0,Private,,Room,Board
3708,,,,,,,,
3709,2016.0,Wyoming,4-year,12770.0,Public,Out-of-State,Fees,Tuition
3710,2017.0,Alaska,4-year,18876.0,Private,,Fees,Tuition
3711,,,,,,,,
3712,2017.0,AR,4-year,8947.0,Public,In-State,Room,Board
3713,,,,,,,,
3714,2017.0,Connecticut,4-year,38975.0,Private,,Fees,Tuition
3715,2017.0,Delaware,4-year,9578.0,Public,In-State,Fees,Tuition
3716,9999.0,Florida,2-year,2552.0,Public,In-State,Fees,Tuition
3717,2017.0,Georgia,4-year,10343.0,Public,In-State,Room,Board
3718,2017.0,Hawaii,4-year,30929.0,Public,Out-of-State,Fees,Tuition
3719,,,,,,,,
3720,2017.0,Indiana,2-year,4175.0,Public,In-State,Fees,Tuition
3721,,,,,,,,
3722,2017.0,Kansas,4-year,22000.0,Public,Out-of-State,Fees,Tuition
3723,2017.0,Louisiana,4-year,35190.0,Private,,Fees,Tuition
3724,2017.0,Maine,2-year,3673.0,Public,In-State,Fees,Tuition
3725,2017.0,Maryland,4-year,11564.0,Public,In-State,Room,Board
3726,2017.0,Massachusetts,4-year,28740.0,Public,Out-of-State,Fees,Tuition
3727,2017.0,Minnesota,4-year,30925.0,Private,,Fees,Tuition
